player_name,club,position,age,nationality,market_value_eur,contract_months_remaining,fb_player_name,fb_club,minutes_played,goals,assists,goals_per_90,assists_per_90,match_score,mins,yellow_cards,shots_per_game,pass_success_pct,aerials_won,rating,tackles_per_game,interceptions_per_game,fouls_per_game,clearances_per_game,dribbled_past_per_game,blocks_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,avg_passes_per_game,crosses_per_game,long_balls_per_game,through_balls_per_game,xg,xg_diff,xg_per_shot,position_group,is_striker,is_winger,is_attacking_mid,is_central_mid,is_cdm,is_fullback,is_goalkeeper,nationality_group,is_brazilian,is_french,is_english,is_spanish,is_german,is_argentinian,is_portuguese,is_african,is_asian,is_south_american_other
José Sá,Wolverhampton Wanderers,Goalkeeper,33,Portugal,5000000.0,15,José Sá,Wolverhampton Wanderers,1710.0,0.0,0.0,0.0,0.0,100.0,1710.0,2.0,0.0,60.4,0.8,6.58,0.0,0.0,0.0,2.1,0.0,0.0,0.1,0.0,0.3,31.0,0.0,6.4,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,portuguese,0,0,0,0,0,0,1,0,0,0
Sam Johnstone,Wolverhampton Wanderers,Goalkeeper,32,England,3000000.0,27,Sam Johnstone,Wolverhampton Wanderers,1080.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,english,0,0,1,0,0,0,0,0,0,0
Ladislav Krejci,Wolverhampton Wanderers,Centre-Back,26,Czech Republic,22000000.0,3,Ladislav Krejci,Wolverhampton Wanderers,2037.0,2.0,1.0,0.0884,0.0442,100.0,2040.0,3.0,0.7,83.2,2.2,6.51,0.9,1.2,1.3,4.3,0.5,0.5,0.3,0.0,0.3,47.2,0.1,3.3,0.0,1.86,0.14,0.12,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Yerson Mosquera,Wolverhampton Wanderers,Centre-Back,24,Colombia,12000000.0,51,Yerson Mosquera,Wolverhampton Wanderers,1706.0,0.0,0.0,0.0,0.0,100.0,1712.0,9.0,1.0,80.8,1.5,6.65,2.3,0.9,1.1,4.1,0.6,0.6,0.5,0.3,1.6,29.4,0.1,0.9,0.0,2.05,-2.05,0.1,centre_back,0,0,0,0,0,0,0,south_american_other,0,0,0,0,0,0,0,0,0,1
Santiago Bueno,Wolverhampton Wanderers,Centre-Back,27,Uruguay,10000000.0,27,Santiago Bueno,Wolverhampton Wanderers,1923.0,2.0,1.0,0.0936,0.0468,100.0,1923.0,4.0,0.3,87.1,1.7,6.66,1.9,0.9,1.0,3.8,0.5,0.6,0.3,0.0,0.4,38.4,0.1,2.0,0.0,1.12,0.88,0.19,centre_back,0,0,0,0,0,0,0,south_american_other,0,0,0,0,0,0,0,0,0,1
Hugo Bueno,Wolverhampton Wanderers,Left-Back,23,Spain,12000000.0,27,Hugo Bueno,Wolverhampton Wanderers,1952.0,1.0,1.0,0.0461,0.0461,100.0,1951.0,1.0,0.4,80.9,0.6,6.76,2.0,1.2,0.5,1.9,0.9,0.1,1.1,0.9,0.7,24.9,1.7,0.8,0.0,0.41,0.59,0.04,fullback,0,0,0,0,0,1,0,spanish,0,0,0,1,0,0,0,0,0,0
David Møller Wolfe,Wolverhampton Wanderers,Left-Back,23,Norway,10000000.0,51,David Møller Wolfe,Wolverhampton Wanderers,846.0,0.0,2.0,0.0,0.2128,100.0,847.0,1.0,0.2,73.6,0.6,6.28,0.5,0.3,0.4,1.4,0.2,0.1,0.4,0.3,0.2,12.2,0.4,0.5,0.0,0.11,-0.11,0.04,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Jackson Tchatchoua,Wolverhampton Wanderers,Right-Back,24,Cameroon,12000000.0,51,Jackson Tchatchoua,Wolverhampton Wanderers,1705.0,0.0,1.0,0.0,0.0528,100.0,1700.0,3.0,0.1,75.8,0.8,6.35,1.0,0.5,0.3,1.9,0.4,0.3,0.7,0.2,0.3,17.4,0.7,0.5,0.0,0.16,-0.16,0.08,fullback,0,0,0,0,0,1,0,african,0,0,0,0,0,0,0,1,0,0
Pedro Lima,Wolverhampton Wanderers,Right-Back,19,Brazil,4000000.0,39,Pedro Lima,Wolverhampton Wanderers,4.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fullback,0,0,0,0,0,1,0,brazilian,1,0,0,0,0,0,0,0,0,0
Matt Doherty,Wolverhampton Wanderers,Right-Back,34,Ireland,1500000.0,3,Matt Doherty,Wolverhampton Wanderers,702.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
André,Wolverhampton Wanderers,Defensive Midfield,24,Brazil,25000000.0,27,André,Wolverhampton Wanderers,2132.0,1.0,0.0,0.0422,0.0,100.0,2136.0,9.0,0.4,90.2,0.1,6.45,2.3,0.9,1.2,1.6,0.9,0.3,0.5,0.5,1.3,37.2,0.3,1.6,0.0,0.38,0.62,0.03,cdm,0,0,0,0,1,0,0,brazilian,1,0,0,0,0,0,0,0,0,0
João Gomes,Wolverhampton Wanderers,Central Midfield,25,Brazil,35000000.0,51,João Gomes,Wolverhampton Wanderers,2297.0,1.0,1.0,0.0392,0.0392,100.0,2302.0,9.0,0.6,85.9,0.8,6.74,2.9,1.1,1.9,1.3,1.4,0.2,0.5,1.3,1.3,41.7,0.3,1.1,0.0,1.25,-0.25,0.08,central_mid,0,0,0,1,0,0,0,brazilian,1,0,0,0,0,0,0,0,0,0
Jean-Ricner Bellegarde,Wolverhampton Wanderers,Central Midfield,27,Haiti,16000000.0,27,Jean-Ricner Bellegarde,Wolverhampton Wanderers,1086.0,1.0,1.0,0.0829,0.0829,100.0,1092.0,4.0,0.9,80.1,0.3,6.3,1.1,0.5,0.8,0.8,0.1,0.1,0.5,0.7,1.5,17.1,0.2,1.0,0.1,1.2,-0.2,0.06,central_mid,0,0,0,1,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Rodrigo Gomes,Wolverhampton Wanderers,Left Midfield,22,Portugal,15000000.0,39,Rodrigo Gomes,Wolverhampton Wanderers,602.0,3.0,0.0,0.4485,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,winger,0,1,0,0,0,0,0,portuguese,0,0,0,0,0,0,1,0,0,0
Mateus Mané,Wolverhampton Wanderers,Attacking Midfield,18,England,20000000.0,39,Mateus Mané,Wolverhampton Wanderers,1286.0,2.0,1.0,0.14,0.07,100.0,1283.0,0.0,1.5,78.3,0.4,6.57,0.9,0.2,1.1,1.1,0.6,0.1,0.7,1.0,1.8,14.5,0.8,0.3,0.1,1.63,0.37,0.05,attacking_mid,0,0,1,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Angel Gomes,Wolverhampton Wanderers,Attacking Midfield,25,England,12000000.0,3,Angel Gomes,Wolverhampton Wanderers,284.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacking_mid,0,0,1,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Tolu Arokodare,Wolverhampton Wanderers,Centre-Forward,25,Nigeria,22000000.0,39,Tolu Arokodare,Wolverhampton Wanderers,1244.0,3.0,1.0,0.217,0.0723,100.0,1238.0,1.0,1.4,62.4,3.0,6.47,0.2,0.2,0.6,1.3,0.0,0.0,0.4,0.7,0.5,9.0,0.0,0.0,0.0,6.15,-3.15,0.16,striker,1,0,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Adam Armstrong,Wolverhampton Wanderers,Centre-Forward,29,England,8000000.0,27,Adam Armstrong,Wolverhampton Wanderers,566.0,1.0,2.0,0.159,0.318,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,striker,1,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Hee-chan Hwang,Wolverhampton Wanderers,Centre-Forward,30,"Korea, South",8000000.0,27,Hee-chan Hwang,Wolverhampton Wanderers,1149.0,2.0,1.0,0.1567,0.0783,100.0,1157.0,3.0,0.8,76.3,0.3,6.17,0.4,0.4,1.1,0.7,0.3,0.0,0.5,0.4,0.7,15.4,0.2,0.6,0.1,2.3,-0.3,0.15,striker,1,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Martin Dúbravka,Burnley FC,Goalkeeper,37,Slovakia,750000.0,3,Martin Dúbravka,Burnley FC,2700.0,0.0,0.0,0.0,0.0,100.0,2700.0,1.0,0.0,55.9,0.7,6.78,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.2,32.9,0.0,7.0,0.0,0.0,0.0,0.0,goalkeeper,0,0,0,0,0,0,1,other_europe,0,0,0,0,0,0,0,0,0,0
Maxime Estève,Burnley FC,Centre-Back,23,France,25000000.0,51,Maxime Estève,Burnley FC,2311.0,0.0,0.0,0.0,0.0,100.0,2316.0,0.0,0.3,87.0,2.5,6.55,1.1,1.2,0.3,6.3,0.5,0.8,0.3,0.1,0.4,38.8,0.1,1.4,0.0,0.55,-0.55,0.06,centre_back,0,0,0,0,0,0,0,french,0,1,0,0,0,0,0,0,0,0
Bashir Humphreys,Burnley FC,Centre-Back,23,England,15000000.0,27,Bashir Humphreys,Burnley FC,1152.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Hjalmar Ekdal,Burnley FC,Centre-Back,27,Sweden,6000000.0,15,Hjalmar Ekdal,Burnley FC,1179.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Axel Tuanzebe,Burnley FC,Centre-Back,28,DR Congo,5000000.0,27,Axel Tuanzebe,Burnley FC,931.0,1.0,0.0,0.0967,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Joe Worrall,Burnley FC,Centre-Back,29,England,3000000.0,27,Joe Worrall,Burnley FC,500.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,centre_back,0,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Quilindschy Hartman,Burnley FC,Left-Back,24,Netherlands,18000000.0,39,Quilindschy Hartman,Burnley FC,1410.0,0.0,4.0,0.0,0.2553,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fullback,0,0,0,0,0,1,0,other_europe,0,0,0,0,0,0,0,0,0,0
Kyle Walker,Burnley FC,Right-Back,35,England,2500000.0,15,Kyle Walker,Burnley FC,2461.0,0.0,2.0,0.0,0.0731,100.0,2463.0,8.0,0.1,75.5,1.4,6.47,1.4,1.3,1.0,3.0,0.6,0.4,0.3,0.4,0.6,39.5,0.2,2.5,0.0,0.13,-0.13,0.04,fullback,0,0,0,0,0,1,0,english,0,0,1,0,0,0,0,0,0,0
Lesley Ugochukwu,Burnley FC,Defensive Midfield,21,France,25000000.0,51,Lesley Ugochukwu,Burnley FC,1900.0,3.0,1.0,0.1421,0.0474,100.0,1912.0,1.0,0.7,82.7,0.7,6.36,1.6,0.6,0.9,0.7,0.6,0.6,0.3,0.3,0.9,22.3,0.0,0.7,0.0,2.47,0.53,0.12,cdm,0,0,0,0,1,0,0,french,0,1,0,0,0,0,0,0,0,0
James Ward-Prowse,Burnley FC,Central Midfield,31,England,6000000.0,3,James Ward-Prowse,Burnley FC,653.0,0.0,1.0,0.0,0.1378,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,central_mid,0,0,0,1,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Josh Cullen,Burnley FC,Central Midfield,29,Ireland,6000000.0,15,Josh Cullen,Burnley FC,1514.0,2.0,2.0,0.1189,0.1189,100.0,1519.0,2.0,0.6,84.1,0.9,6.68,1.7,1.2,0.9,1.9,0.7,0.6,0.7,0.1,1.0,48.1,0.1,2.3,0.2,1.11,0.89,0.1,central_mid,0,0,0,1,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Josh Laurent,Burnley FC,Central Midfield,30,England,2000000.0,3,Josh Laurent,Burnley FC,1496.0,1.0,0.0,0.0602,0.0,100.0,1493.0,6.0,0.4,77.0,0.9,6.33,1.4,0.9,0.9,1.4,0.7,0.3,0.4,0.2,0.3,20.6,0.1,0.5,0.0,0.45,0.55,0.04,central_mid,0,0,0,1,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Mike Tresor,Burnley FC,Attacking Midfield,26,Belgium,3000000.0,27,Mike Tresor,Burnley FC,23.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attacking_mid,0,0,1,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Jaidon Anthony,Burnley FC,Left Winger,26,England,18000000.0,39,Jaidon Anthony,Burnley FC,2024.0,7.0,1.0,0.3113,0.0445,100.0,2034.0,4.0,1.5,78.3,0.4,6.6,1.2,0.4,0.7,0.8,0.8,0.2,1.0,0.9,1.3,21.6,0.3,0.8,0.0,3.99,3.01,0.09,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Jacob Bruun Larsen,Burnley FC,Left Winger,27,Denmark,5000000.0,39,Jacob Bruun Larsen,Burnley FC,972.0,0.0,1.0,0.0,0.0926,100.0,972.0,0.0,0.7,81.5,0.4,6.22,0.5,0.3,0.0,0.6,0.2,0.0,0.5,0.4,0.0,11.5,0.3,0.1,0.0,1.32,-1.32,0.08,winger,0,1,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Loum Tchaouna,Burnley FC,Right Winger,22,France,15000000.0,51,Loum Tchaouna,Burnley FC,854.0,1.0,0.0,0.1054,0.0,100.0,852.0,1.0,0.7,74.7,0.6,6.19,0.6,0.1,0.2,0.4,0.6,0.0,0.2,0.2,0.5,10.8,0.2,0.5,0.0,0.9,0.1,0.06,winger,0,1,0,0,0,0,0,french,0,1,0,0,0,0,0,0,0,0
Marcus Edwards,Burnley FC,Right Winger,27,England,8000000.0,39,Marcus Edwards,Burnley FC,897.0,1.0,3.0,0.1003,0.301,100.0,897.0,0.0,1.2,82.8,0.1,6.36,0.4,0.1,0.4,0.2,0.9,0.0,1.0,0.7,0.7,15.5,0.2,0.3,0.1,2.2,-1.2,0.1,winger,0,1,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
Zian Flemming,Burnley FC,Centre-Forward,27,Netherlands,12000000.0,39,Zian Flemming,Burnley FC,1099.0,7.0,0.0,0.5732,0.0,100.0,1101.0,3.0,1.7,63.8,2.2,6.59,0.4,0.2,1.4,1.0,0.2,0.2,0.3,0.1,0.8,9.0,0.0,0.3,0.0,5.99,1.01,0.17,striker,1,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Lyle Foster,Burnley FC,Centre-Forward,25,South Africa,10000000.0,27,Lyle Foster,Burnley FC,1226.0,3.0,1.0,0.2202,0.0734,100.0,1230.0,4.0,0.8,69.6,1.2,6.28,0.5,0.2,0.9,0.7,0.4,0.1,0.4,0.5,0.6,11.2,0.0,0.3,0.0,3.17,-0.17,0.18,striker,1,0,0,0,0,0,0,african,0,0,0,0,0,0,0,1,0,0
Armando Broja,Burnley FC,Centre-Forward,24,Albania,8000000.0,51,Armando Broja,Burnley FC,819.0,1.0,1.0,0.1099,0.1099,100.0,813.0,0.0,0.8,69.2,1.7,6.21,0.3,0.2,0.6,0.4,0.3,0.0,0.2,0.4,0.7,6.7,0.0,0.1,0.0,2.46,-1.46,0.15,striker,1,0,0,0,0,0,0,other_europe,0,0,0,0,0,0,0,0,0,0
Ashley Barnes,Burnley FC,Centre-Forward,36,England,200000.0,3,Ashley Barnes,Burnley FC,27.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,striker,1,0,0,0,0,0,0,english,0,0,1,0,0,0,0,0,0,0
